"ID";"Nome";"Endereço";"Complemento";"Cidade";"Estado";"País";"E-mail";"Site";"Data de cadastro";"N. Profissionais";"N. Cursos Públicos"
"30864";"Safety Soluções em Radioproteção";"Rua Doutor Nereu Ramos, 197";"Sala 603";"Itajaí";"Santa Catarina";"Brasil";"contato@safetyrad.com";"www.safetyrad.com";"02/04/2025";"128";"2"
"30867";"INSPIRE PILATES";"";"";"";"";"";"leticia.candido@franquiainspirepilates.com.br";"";"02/04/2025";"2";"5"
"30922";"Teste Evandro";"Estr. Dona Francisca, 8300";"";"Joinville ";"SC";"Brasil";"evandro.h.verissimo@gmail.com";"www.twygo.com";"04/04/2025";"5";"8"
"30968";"CS Onboarding";"";"";"";"";"";"tecenferfernanda@gmail.com";"";"07/04/2025";"0";"0"
"30970";"The Coffee - MX";"";"";"";"";"";"training+mx@thecoffee.jp";"";"07/04/2025";"76";"34"
"30972";"The Coffee - PE";"";"";"";"";"";"training+pe@thecoffee.jp";"";"07/04/2025";"72";"28"
"30973";"The Coffee - CL";"";"";"";"";"";"training+cl@thecoffee.jp";"";"07/04/2025";"68";"33"
"30976";"The Coffee - GT";"";"";"";"";"";"training+gt@thecoffee.jp";"";"07/04/2025";"34";"47"
"30977";"The Coffee - PR";"";"";"";"";"";"training+pr@thecoffee.jp";"";"07/04/2025";"16";"39"
"30980";"Rachel M L de Holanda";"";"";"";"";"";"rachel.holanda@souenergy.com.br";"";"07/04/2025";"0";"0"
"30982";"ADDITIVA";"";"";"";"";"";"rh@additiva.com.br";"";"07/04/2025";"41";"13"
"31002";"TTG Brasil  Investimentos Florestais Ltda";"";"";"";"";"";"guilherme@bertonbortolotto.com.br";"www.ttgbrasil.com";"08/04/2025";"64";"144"
"31059";"Trade Imobiliária";"Rua Capitão Adélmio Norberto da Silva";"776";"Ribeirão Preto";"São Paulo";"Brasil";"roberta@imobiliariatrade.com.br";"https://www.imobiliariatrade.com.br/";"09/04/2025";"0";"0"
"31104";"Alles Park Ecoturismo e Entretenimento S/A";"";"";"";"";"";"rh@allespark.com.br";"";"10/04/2025";"167";"54"
"31155";"Young.Me";"Avenida Arthur Max Doose, nº 153";" sala 1902";" Balneário Camboriú";"Santa Catarina";"Brasil";"contato@queroseryoungme.com.br";"https://www.youngmesaude.com.br/";"13/04/2025";"16";"19"
"31194";"Construcril";"R. Srg. Antônio Viêira Nóia, 233";"";"Itapevi";"São Paulo";"Brasil";"rh@bassani.com.br";"https://construcril.com.br";"15/04/2025";"37";"39"
"31201";"Sempre IT";"";"";"";"";"";"renato.gazani@sempreit.com.br";"";"16/04/2025";"98";"6"
"31252";"Studek";"";"";"";"";"";"eric.ceola@gmail.com";"https://www.etecfacil.com.br/";"20/04/2025";"17";"7"
"31264";"Marília Academy  ";"rua magalhães de almeida ";"oticas marilia ";"Bacabal";"MA";"Brasil";"joicesousadasilva07@gmail.com";"";"21/04/2025";"116";"26"
"31275";"Unimed Circuito das Águas";"";"";"";"";"";"treinamentos@unimedcircuito.coop.br";"";"22/04/2025";"392";"48"
"31287";"R. Bassani";"Rua Iseo Dizaro, 213";"";"Curitiba";"Paraná";"Brasil";"rh@bassani.com.br";"https://bassani.com.br";"22/04/2025";"82";"7"
"31312";"ACADEMIA CORPORATIVA COMPLIANCE ";"Rua Milton José Robusti, 75";"";"Ribeirão Preto";"SP";"";"contato.academia@compliancesolucoes.com.br";"www.compliancesolucoes.com.br";"23/04/2025";"142";"59"
"31326";"Ang 10 - Ambiente adc 1";"";"";"";"";"";"angelica.budziak@twygo.com";"";"23/04/2025";"1";"6"
"31328";"CX Academy";"";"";"";"";"";"ana.garcia@clinicorp.com";"";"23/04/2025";"0";"0"
"31400";"CREDIATIVOS SOLUÇÕES FINANCEIRAS LTDA";"Rua Tabapuã";"12º Andar";"São Paulo";"São Paulo";"Brasil";"rh@crediativos.com.br";"https://www.crediativos.com.br/";"28/04/2025";"74";"6"
"31407";"ORIENTE CONSTRUÇÃO CIVIL";"Avenida Presidente Vargas, 1146";"5 andar";"Rio de Janeiro";"RJ";"Brasil";"rh@occl.com.br";"www.occl.com.br";"29/04/2025";"718";"140"
"31414";"Instituto Leonardo Murialdo";"";"";"";"";"";"marketing@murialdo.com.br";"";"29/04/2025";"430";"9"
"31470";"UTC - Oléo e Gás ";"";"";"";"";"";"treinamentos@utci.com.br";"";"05/05/2025";"3164";"83"
"31477";"Health 360 Academy Empresa";"Avenida Engenheiro Luiz Carlos Berrini, 1681";"12º Andar";"São Paulo";"São Paulo";"Brasil";"ensinoh360@gmail.com";"https://www.health360.med.br/";"05/05/2025";"314";"9"
"31503";"S.I.N. University ENG";"";"";"";"";"";"renata.oliveira@sinimplantsystem.com";"";"06/05/2025";"16";"9"
"31588";"Ambiente Adicional Evandro";"";"";"";"";"";"evandro.h.verissimo@gmail.com";"";"12/05/2025";"1";"0"
"31596";"Amauri Junior";"Não utilizado";"Não utilizado";"Não utilizado";"Não utilizado";"Não utilizado";"amauri.junior@twygo.com";"https://amaurijunior.twygoead.com/";"12/05/2025";"7";"30"
"31603";"CR BASSO Educação";"Av. Francisco Prestes Maia, 275";"Sala 62";"São Bernardo do Campo";"São Paulo";"Brasil";"atendimento@crbassoconsultoria.com.br";"www.crbasso.com.br";"12/05/2025";"72";"14"
"31628";"Hospital Santa Rosália";"Rua Dr. Onofre, 575";"";"Teófilo Otoni";"Minas Gerais";"Brasil";"nep@ahsr.org.br";"https://hospitalsantarosalia.org.br";"13/05/2025";"1279";"2"
"31671";"Wekeep | Soluções práticas e claras para empresários";"";"";"";"";"";"marco.condado@wekeep.com.br";"https://www.wekeep.com.br/";"15/05/2025";"27";"11"
"31672";"ALC & Pereira Filho";"";"";"";"";"";"lucas.santana@alcepereirafilho.com.br";"alcepereirafilho.com.br";"15/05/2025";"191";"8"
"31674";"Rigging Brasil";"";"";"";"";"";"mariana.sousa@twygo.com";"";"15/05/2025";"3";"0"
"31691";"Instituto Anziano";"Rua Antonio Lapa, 873";"";"Campinas";"São Paulo";"Brasil";"emely.institutoanziano@gmail.com";"https://institutoanziano.com.br/";"15/05/2025";"162";"6"
"31703";"Prime Interway";"";"";"";"";"";"contato@primeinterway.com.br";"https://primeinterway.com/";"16/05/2025";"198";"8"
"31780";"youB";"Rua Paulo Diniz Carneiro";"";"Belo Horizonte";"MG";"Brasil";"julianacamargo@rhyoub.com.br";"www.rhyoub.com.br";"20/05/2025";"0";"0"
"31788";"Vinci Educ Parceiros";"Praça Gago Coutinho";"";"Salvador";"Bahia";"Brasil";"treinamento.credenciamento@vinci-airports.com.br";"https://www.vinci-airports.com.br/";"21/05/2025";"263";"23"
"31798";"Academia Compliance - Clientes e Parceiros";"RUA MILTON JOSÉ ROBUSTI ,75";"";"Ribeirão Preto";"SP";"";"contatoext.academia@compliancesolucoes.com.br";"www.compliancesolucoes.com.br";"21/05/2025";"3";"2"
"31829";"QUALIKADI Soluções";"Avenida - República Argentina - Portão - Curitiba - PR";"3021";"Curitiba";"PR";"Brasil";"tecnico@qualikadi.com";"www.qualikadi.com";"21/05/2025";"105";"4"
"31868";"Diel Energia  LTDA";"";"";"";"";"";"francis.henrique@dielenergia.com";"";"22/05/2025";"79";"4"
"31918";"ACERVO DE CURSOS";"";"";"";"";"";"carolpmpsicologa@gmail.com";"";"25/05/2025";"1";"0"
"31977";"Agente de Suporte (demo)";"";"";"";"";"";"alexandre.kumagae@twygo.com";"";"27/05/2025";"6";"32"
"32018";"Lopes Supermercados";"";"";"";"";"";"desenvolvimento@superlopes.com.br";"";"29/05/2025";"994";"23"
"32056";"TMA system spray ";"";"";"";"";"";"baldus@hotmail.com";"";"02/06/2025";"33";"3"
"32080";"The Coffee - CA";"";"";"";"";"";"training+ca@thecoffee.jp";"";"03/06/2025";"26";"24"
"32086";"[DEV] Nextron Educa";"";"";"";"";"";"guilherme.biondo@nextron.ai";"";"03/06/2025";"24";"2"
"32090";"GINFOR DESENVOLVIMENTO DE SOFTWARE";"Rua Jose Debeiux, 325";"";"São Paulo";"SP";"Brasil";"ead@gi.com.br";"www.gi.com.br";"03/06/2025";"6";"1"
"32103";"ONTRADE ACADEMY";"R. Alm. Pereira Guimarães, 327";"";"São Paulo";"SP";"Brasil";"paulo.morales@ontradebr.com.br";"http://www.oggieventos.com.br/";"03/06/2025";"57";"6"
"32107";"Grupo Mediterrâneo";"Av. Dr. Timóteo Penteado, 2309 - Picanço, Guarulhos - SP";"";"Guarulhos";"São Paulo";"Brasil";"rh@mediterraneoguarulhos.com.br";"www.mediterraneoguarulhos.com.br";"04/06/2025";"40";"42"
"32114";"Bora MVNO";"";"";"São Paulo ";"SP";"Brasil";"jonas.minicz@boramvno.com.br";"https://boramvno.com.br/";"04/06/2025";"734";"3"
"32127";"Instituto da Construção - Franquia Salvador";"Endereço Rua da Mouraria";"59";"Salvador";"Salvador Bahia";"Brasil";"gabriel.donato@twygo.com";"";"04/06/2025";"5";"7"
"32130";"Universidade Taufenbach";"";"";"";"";"";"tecenferfernanda@gmail.com";"";"05/06/2025";"1";"1"
"32153";"Instituto COR";"";"";"";"";"";"treinamento@arsaraujo.com.br";"";"06/06/2025";"10";"11"
"32175";"Conecta ICASA";"Avenida Ricarti Teixeira, 1444";"";"Andradas";"Minas Gerais";"Brasil";"conecta@icasa.com.br";"www.icasa.com.br";"06/06/2025";"975";"1"
"32204";"GRUPO SIÃO TREINAMENTOS.";"Estrada José Recoder, nº 364 .";" Referência: Em Frente a empresa HEFTOS.";"Macaé ";"Rio de Janeiro";"Beasil";"qsms2@gruposiao.com";"";"09/06/2025";"21";"13"
"32207";"Swissport";"";"";"";"";"";"swissportsuporte@gmail.com";"";"09/06/2025";"0";"0"
"32219";"CYMI DESENVOLVE";"";"";"";"";"";"ctavaress@cymibr.com";"https://cymi.com.br/";"09/06/2025";"1382";"120"
"32234";"Futuro Ensina Correspondente ";"";"";"";"";"";"cassia.oliveira@futuroprevidencia.com.br";"";"10/06/2025";"4251";"3"
"32242";"Visar Edu";"";"";"";"";"";"guilherme.dantes@visarsaude.com.br";"";"10/06/2025";"44";"0"
"32269";"Colmex Importação e Comércio";"Rua das Carmelitas, 2228";"";"Curitiba";"Paraná";"Brasil";"marketing@colmex.com.br";"https://colmex.com.br";"11/06/2025";"12";"10"
"32304";"C3 - Colaboradores";"Rua João Chagas Ortins de Freitas";"227";"LAURO DE FREITAS";"BA";"Brasil";"educacaocorporativa@c3engenharia.com.br";"https://c3engenharia.com.br/";"12/06/2025";"4319";"61"
"32392";"AXS Energia";"";"";"";"";"";"gustavo.faria@axsenergia.com.br";"";"18/06/2025";"8";"13"
"32491";"Roma Locuta Causa Finita";"";"";"";"";"";"gustavohd3b@gmail.com";"";"24/06/2025";"20";"32"
"32529";"Autuori Burmann Sociedade de Advogados";"Rua Treze de Maio, 1633";"";"São Paulo";"SP";"Brasil";"treinamento@autuori.com.br";"";"25/06/2025";"279";"28"
"32556";"UNIGTT - Universidade Gatti";"Av. Cândido Portinari, 1188 ";"";"São Paulo";"SP";"Brasil";"planejamento1@vgpl.com.br";"https://gattitur.com.br";"26/06/2025";"110";"1"
"32568";"Expresso Taubaté";"";"";"";"";"";"leonardo.silva@expressotaubate.com.br";"https://www.expressotaubate.com.br";"27/06/2025";"237";"81"
"32587";"CRI Soluções Imobiliárias";"";"";"";"";"";"rh@criimoveis.com.br";"";"27/06/2025";"7";"32"
"32625";" REDE HG COMBUSTIVEIS";"";"";"";"";"";"mariana.sousa@twygo.com";"";"30/06/2025";"1485";"28"
"32634";"SCS Tecnologia";"";"";"";"";"";"adriano.almeida@scstecnologia.com.br";"";"01/07/2025";"3";"3"
"32661";"Universidade Medicar Terceiros";"Av. Caramuru";"644";"Ribeirão Preto";"São Paulo";"Brasil";"seguranca.trabalho@medicar.com.br";"";"01/07/2025";"297";"58"
"32668";"Hospital São Vicente de Paulo";"";"";"";"";"";"mariana.sousa@twygo.com";"";"02/07/2025";"1247";"1"
"32682";"Sudoeste/ZIP - Excelência Operacional";"Avenida Getúlio Vargas, 668";"Sudoeste";"Belo Horizonte";"MG";"Brasil";"thalita.jesus@sudoeste.com.br";"";"02/07/2025";"55";"5"
"32736";"Winter Business";"";"";"";"";"";"claudio.muller@twygo.com";"";"07/07/2025";"2";"0"
"32754";"Três Coqueiros";"Avenida André Maggi ";"749";"Sapezal";"MT";"Brasil";"processos2@trescoqueiros.com";"";"08/07/2025";"108";"168"
"32755";"LunyEAD";"";"";"";"";"Brasil";"contato@lunyead.com.br";"";"08/07/2025";"14";"19"
"32768";"Movcargas - MovPlay";"";"";"";"";"";"adm@movcargas.com.br";"";"09/07/2025";"4";"7"
"32774";"CYMIVERSO - SANEAMENTO";"";"";"";"";"";"ctavaress@cymibr.com";"";"09/07/2025";"497";"321"
"32881";"Instituto Elite";"";"";"";"";"";"adm@institutoelite.com.br";"https://institutoelite.com.br/";"15/07/2025";"40";"20"
"32891";"The Coffee - KR";"";"";"";"";"";"training+kr@thecoffee.jp";"";"16/07/2025";"41";"22"
"32895";"The Coffee - Teste";"";"";"";"";"";"everton.gambeta@twygo.com";"";"16/07/2025";"1";"2"
"32911";"Twygo Jessy";"";"";"";"";"";"jessica.lima@twygo.com";"";"16/07/2025";"3";"4"
"32923";"JVC Engenharia Training";"";"";"";"";"";"contato@jvceng.com.br";"";"17/07/2025";"12";"0"
"32985";"MM - Consultoria e Treinamentos Ltda";"";"";"";"";"";"monika.comunicacao@hotmail.com";"";"22/07/2025";"3";"0"
"33004";"Lidera+";"";"";"";"";"";"arquivoshiram@gmail.com";"";"23/07/2025";"240";"18"
"33006";"Conformidade";"";"";"";"";"";"vittoriamantuano@ocyan-sa.com";"";"23/07/2025";"87";"1"
"33009";"SPS Ltda";"";"";"";"";"";"expertsus1@gmail.com";"";"23/07/2025";"2";"0"
"33038";"MASTER - Treinamentos Aeroportuários";"Av. Tiradentes, 4263";"";"Guarulhos";"SP";"Brasil";"treinamentos@masteraviacao.com.br";"www.masteraviacao.com.br";"25/07/2025";"438";"12"
"33076";"Mosaic-OS071";"";"";"";"";"";"lara.xavier@serviceengenharia.com.br";"";"28/07/2025";"552";"19"
"33090";"Panozon Ambiental S/A";"";"";"";"";"";"leonardo@panozon.com.br";"www.panozon.com.br";"28/07/2025";"295";"1"
"33125";"Signature Brasil";"";"";"";"";"";"relacionamento@signaturebrasil.com.br";"";"29/07/2025";"6";"10"
"33134";"Teste Migração - 2";"";"";"";"";"";"josue.freitas@twygo.com";"";"30/07/2025";"3";"9"
"33136";"KORA SAÚDE";"";"";"";"";"";"universidadekora@korasaude.com.br";"";"30/07/2025";"293";"0"
"33176";"Santos e Santana ";"";"";"";"";"";"rh@santosesantana.com.br";"";"31/07/2025";"3";"327"
"33183";"S.I.N. University ESP";"";"";"";"";"";"sinuniversity@sinimplantsystem.com";"";"31/07/2025";"5";"0"
"33218";"FCV";"Avenida Wimbledon";"Alphaville - Lagoa dos Ingleses";"Nova Lima";"MG";"Brasil";"suporte@rhyoub.com.br";"www.rhyoub.com.br";"01/08/2025";"48";"2"
"33252";"FM2S";"";"";"";"";"";"paula.louzada@fm2s.com.br";"";"04/08/2025";"0";"0"
"33265";"KOGNOS";"";"";"";"";"";"bruno.ballem@kvminformatica.com.br";"";"05/08/2025";"6";"0"
"33267";"Unik Academia de Líderes";"";"";"";"";"";"thiagofar@koerich.com.br";"";"05/08/2025";"1";"1"
"33269";"Academy Micromed Representantes";"";"";"";"";"";"gentegestao@micromed.health";"";"05/08/2025";"92";"14"
"33279";"InovaçãoGov";"Avenida Paulista, 1765";"Conjunto 141";"São Paulo";"SP";"Brasil";"treinamentos@inovacaogov.com.br";"www.inovacaogov.com.br";"05/08/2025";"554";"6"
"33288";"Manaós Tech";"R. Wilson de Castro, 36";"";"Manaus";"Amazonas";"Brasil";"glaucoaguiar@manaostech.com";"https://girls.manaostech.com/";"05/08/2025";"512";"8"
"33322";"Premium CFTV";"";"";"";"";"";"treinamento@premiumcftv.com.br";"";"06/08/2025";"35";"10"
"33326";"TITAN GROUP";"";"";"";"";"";"tadeo.bazan@titanlog.com";"";"06/08/2025";"104";"1"
"33345";"Della Academy";"R. Henrique Rech, 312";"";"Caxias do Sul";"RS";"Brasil";"josir.terribile@dellamed.com.br";"https://www.dellamed.com.br/";"07/08/2025";"82";"14"
"33347";"MEGASTEAM INSTRUMENTACAO & MECANICA LTDA";"";"";"SAO PAULO";"SP";"Brasil";"marisangela.silva@megasteam.com.br";"www.megasteam.com.br";"07/08/2025";"5";"8"
"33373";"Quallyx produtos para saude ltda";"R. Rubens de Souza Araújo, 822";"";"São Paulo";"São Paulo";"Brasil";"treinamento@quallyx.com.br";"www.quallyx.com.br / quallyxvet.com.br";"09/08/2025";"56";"2"
"33395";"FM2S TESTE";"";"";"";"";"";"wanessa.ribeiro@fm2s.com.br";"";"11/08/2025";"1";"0"
"33416";"ACADEMIA DE APRENDIZADO ABIH-BAHIA";"";"";"";"";"";"contato@abihbahia.org.br";"www.abihbahia.org.br";"12/08/2025";"8";"26"
"33417";"Livre de Assédio - EAD";"";"";"";"";"";"tecnologia@livredeassedio.com.br";"";"12/08/2025";"8";"2"
"33424";"Romar & Fabrimar";"";"";"";"";"";"sacr@romarmetais.com.br";"";"12/08/2025";"185";"7"
"33425";"MASTER - Artigos Perigosos";"Av. Tiradentes, 4263";"";"Guarulhos";"São Paulo";"Brasil";"treinamentos@masteraviacao.com.br";"masteraviacao.com.br";"12/08/2025";"4";"0"
"33446";"Arquivar Academy";"";"";"";"";"";"arqacademy@arquivar.com";"";"13/08/2025";"84";"17"
"33487";"Hashtag Treinamnetos";"";"";"";"";"";"evandro.verissimo@twygo.com";"";"14/08/2025";"8";"7"
"33496";"PAM.ON";"";"";"";"";"";"mariana.sousa@twygo.com";"";"15/08/2025";"15";"2"
"33497";"VOLT";"";"";"";"";"";"flavio.monteze@gmail.com";"";"15/08/2025";"73";"17"
"33501";"Health 360 Academy";"";"";"";"";"";"ensinoh360@gmail.com";"";"15/08/2025";"1";"1"
"33617";"Nirron Assessoria em Comercio Exterior Ldta";"Rod Geraldo Scavone 2300";"Galpão 19";"Jacarei ";"São Paulo";"Brasil";"natalie@nirron.com.br";"nirron.com.br";"21/08/2025";"11";"2"
"33631";"Instituto Ensaio Rua";"";"";"";"";"";"ensaiorua@gmail.com";"https://ensaiorua.com.br/";"22/08/2025";"188";"1"
"33766";"AFIRMA EVIAS ENGENHARIA E TECNOLOGIA VIARIA LTDA";"";"";"";"";"";"qualidade@afirmaevias.com.br";"";"28/08/2025";"5";"0"
"33770";"Realser Franchising Ltda";"";"";"";"";"";"treinamento@sorrifacil.com.br";"https://lp.realser.com.br/selecao-unidades/";"28/08/2025";"3";"0"
"33775";"ZPT Digital";"";"";"";"";"";"francielly.santana@zptdigital.com.br";"";"28/08/2025";"0";"0"
"33794";"FABRIJET EXPLICA";"BR 101, N. 9905";"CONDOMINIO NEO BUSINESS PARK";"ITAJAI";"SC";"BRASIL";"COMERCIAL@FABRIJET.COM.BR";"WWW.FABRIJET.COM.BR";"29/08/2025";"22";"2"
"33797";"Covetrus Brasil";"";"";"";"";"";"isabela.silva@covetrus.com";"";"29/08/2025";"13";"9"
"33818";"Yathon do Brasil";"Rua Maria Elza dos santos cruz, 48";"";"Cachoeiro de Itapemirim";"ES";"Brasil";"camila@yathon.com.br";"www.yathon.ind.br";"31/08/2025";"16";"100"
"33858";"PDV Legal";"";"";"";"";"";"marketing04@tabletcloud.com.br";"";"02/09/2025";"239";"17"
"33870";"CMC INDUSTRIAL E ENERGIA S/A";"";"";"";"";"";"dennis.oliveira@cmcenergia.com.br";"";"02/09/2025";"2";"0"
"33874";"Suplen Medical";"";"";"";"";"";"ti@suplenmedical.com";"";"03/09/2025";"7";"1"
"33875";"Santini Transportes";"";"";"";"";"";"marcelo.bonesso@santinitransportes.com.br";"";"03/09/2025";"52";"63"
"33891";"Teste Karla Prod";"";"";"";"";"";"karllinhadeoliveira@live.com";"";"04/09/2025";"1";"1"
"33895";"Summed";"";"";"";"";"";"diretoriaoperacional@summed.med.br";"";"04/09/2025";"6";"32"
"33946";"Twygeers";"";"";"";"";"";"angelica.budziak@twygo.com";"";"08/09/2025";"58";"32"
"33959";"MFX ";"Estrada Ponta do Fernandinho, 3143, Rodovia BA 528";"";"SALVADOR";"BAHIA";"BRASIL";"mfx.rh@mfx.com.br";"https://mfx.com.br/";"09/09/2025";"6";"2"
"33964";"Intelidata";"Rua 25 de Agosto";"n° 15";"Brusque";"Santa Catarina";"Brasil";"ead@intelidata.inf.br";"";"09/09/2025";"123";"8"
"33976";"Zpt Academy ";"";"";"";"";"";"academy@zptdigital.com.br";"";"10/09/2025";"3";"1"
"33990";"DNR";"Avenida Celso Garcia, 5966";"";"São Paulo";"SP";"Brasil ";"mariana.sousa@twygo.com";"";"11/09/2025";"824";"581"
"33991";"Contel ";"Rua Borges de Medeiros, 130";"";"Santa Cruz do Sul ";"RS";"";"descomplica@conteltelecom.com";"https://www.conteltelecom.com.br/";"11/09/2025";"36";"1"
"34002";"Tribunal Regional Eleitoral do Tocantins";"";"";"";"";"";"secap@tre-to.jus.br";"";"11/09/2025";"499";"27"
"34224";"JW Transportes";"";"";"";"";"";"garagem@jwtransportes.com.br";"";"22/09/2025";"2";"0"
"34243";"Sanex";"";"";"";"";"";"marcelo@sanex.com.br";"";"23/09/2025";"8";"0"
"34274";"VerdeMais";"";"";"";"";"";"vanessa.rocha@starg.com.br";"";"24/09/2025";"147";"49"
"34286";"Umbler";"";"";"";"";"";"sandro.junior@umbler.com";"";"24/09/2025";"23";"10"
"34298";"SANTANA ACADEMY";"";"";"";"";"";"eduardo.correia@santanaimport.com.br";"";"24/09/2025";"4";"312"
"34308";"Saipos";"";"";"";"";"";"victoria.ribeiro@saipos.com";"https://saipos.com/";"25/09/2025";"276";"34"
"34313";"Vox2you - Grupo Roma";"";"";"";"";"";"lucas.leite@vox2you.com.br";"";"25/09/2025";"24";"3"
"34341";"Promo Ensina";"";"";"";"";"";"alex.oliveira@futuroprevidencia.com.br";"";"26/09/2025";"6";"0"
"34345";"Documentações";"";"";"";"";"";"ana.garcia@clinicorp.com";"";"26/09/2025";"3";"2"
"34347";"Agência InHaus";"Rua Pereira Leite, 149";"";"São Paulo";"São Paulo";"Brasil";"rh@agenciainhaus.com.br";"https://agenciainhaus.com.br/";"26/09/2025";"3";"0"
"34368";"Panamedical Sistemas";"Rua Borges Lagoa";"423";"São Paulo";"SP";"Brasil";"ti@panamedical.com.br";"https://www.panamedical.com.br/";"29/09/2025";"10";"2"
"34372";"LMG CONECTA";"";"";"";"";"";"marketing6@lmglasers.com.br";"";"29/09/2025";"9";"10"
"34394";"TCA HORIBA";"";"";"";"";"";"recursos-humanos@horiba.com";"https://www.horiba.com/bra/";"30/09/2025";"1";"0"
"34445";"Pulsa Rio Grande do Sul ";"";"";"";"";"";"rh@hemovita.com";"";"06/10/2025";"5";"1"
"34446";"UPA Maranduba";"";"";"";"";"";"gerente.tisms@ubatuba.sp.gov.br";"";"06/10/2025";"36";"1"
"34450";"PROAIR";"";"";"";"";"";"flavio.monteze@gmail.com";"";"06/10/2025";"318";"16"
"34451";"AMBIENTE TESTE - CLIENTE";"";"";"";"";"";"lilian.lins@integraltrust.com.br";"";"06/10/2025";"5";"2"
"34463";"Transit BR";"";"";"";"";"";"rh@transitbr.com";"";"07/10/2025";"43";"574"
"34493";"Academia ME";"R. Fidêncio Ramos - 213, 8° andar Vila Olímpia São Paulo";" 8° andar ";"São Paulo";"São Paulo";"Brasil";"academia@me.com.br";"https://institucional.me.com.br/quem-somos/";"08/10/2025";"507";"47"
"34498";"AB HOLDING S/A";"";"";"";"";"";"clemer@mcgestao.com.br";"";"09/10/2025";"134";"0"
"34509";"Academia HIT";"Av Brigadeiro Faria Lima";"";"São Paulo";"SP";"Brasil";"sheila.catharino@hittelco.com";"hitcommunications.com.br";"09/10/2025";"26";"6"
"34515";"LMG aesthetics CONECTA";"";"";"";"";"";"marketing6@lmglasers.com.br";"";"09/10/2025";"6";"6"
"34516";"ebrain CONECTA";"";"";"";"";"";"marketing6@lmglasers.com.br";"";"09/10/2025";"19";"5"
"34567";"LUDUS";"";"";"";"";"";"jessica.simas@twygo.com";"";"15/10/2025";"1";"2"
"34580";"Urubupungá Transportes e Turismo";"Rua Joaquim de Oliveira Freitas, 1123";"";"São Paulo";"São Paulo";"Brasil";"cec.treinamento@santabrigida.com.br";"";"16/10/2025";"4";"0"
"34586";"Twygo";"";"";"";"";"";"jessica.simas@twygo.com";"";"16/10/2025";"11";"13"
"34615";"Twygo Da Fabi";"";"";"";"";"";"fabiane.lima@twygo.com";"";"17/10/2025";"7";"11"
"34626";"Universidade Leila";"Rua Colombia";"270";"São Paulo";"São Paulo";"Brasil";"alessandra.delnero@leilarestaurante.com.br";"www.leilarestaurante.com.br";"20/10/2025";"38";"8"
"34655";"Ze Pneus";"";"";"";"";"";"rh@zepneus.com.br";"";"21/10/2025";"8";"34"
"34656";"Plastman";"";"";"";"";"";"rafael_barbosa81@hotmail.com";"";"21/10/2025";"5";"1"
"34662";"Jtech";"Av. Marechal Castelo Branco";"Torre A, Sala 1201";"São José";"SC";"Brasil";"raphael.pereira@veolia.com";"";"21/10/2025";"4";"2"
"34681";"Watch Brasil";"Rua Itapevi numero, 25 -  Pq das chácaras Embudas artes - sp 06825-120";"";"";"";"Brasil";"thais.gomes@watch.tv.br";"";"22/10/2025";"102";"7"
"34763";"Distribox Out";"";"";"";"";"";"daniela@distriboxout.com.br";"";"27/10/2025";"7";"5"
"34775";"Universidade Ume";"";"";"";"";"";"caroline.neves@ume.com.br";"ume.com.br";"28/10/2025";"377";"1"
"34777";"EVO Connect";"";"";"";"";"";"marketing6@lmglasers.com.br";"";"28/10/2025";"2";"1"
"34845";"Manusis4";"Rua Imaculada Conceição, 1430";"";"Curitiba";"Paraná";"Brasil";"contato@manusis4.com";"manusis4.com";"30/10/2025";"10";"1"
"34894";"MG2D Soluções de RH Ltda";"";"";"";"";"";"contato@mg2d.com.br";"";"01/11/2025";"1";"0"
"34948";"FL Rangel Contabilidade";"";"";"";"";"";"rh@flrangel.com.br";"";"04/11/2025";"2";"3"
"34963";"UNICON - UNIVERSIDADE CORPORATIVA NACIONAL";"Praça Pacifico Soares, 110";"";"Patos de Minas";"MG";"Brasil";"wannisson.freitas@nacionalcontroladoria.com.br";"http://nacionalcontroladoria.com.br";"05/11/2025";"212";"1509"
"34967";"Lyra Online";"";"";"";"";"";"endomarketing@estrelalojas.com.br";"https://www.estrelalojas.com.br/?gad_source=1&gad_campaignid=21114971259&gbraid=0AAAAAC2QC-_vC--BLQewVX2vhIeSSFn_2&gclid=CjwKCAiA4KfLBhB0EiwAUY7GAYqqISfK7r2G78qGYHhtgJNyuOURTyzHxfDQwKoKvivsy0wH3EzXMhoCWZAQAvD_BwE";"05/11/2025";"3";"1"
"34986";"ERG Engenharia Ltda.";"R. Rio Grande do Sul, 1066";"1º andar";"Belo Horizonte";"Minas Gerais";"Brasil";"academiaerg@ergengenharia.com.br";"www.ergengenharia.com.br";"06/11/2025";"65";"3"
"34989";"Acrefi Educação";"";"";"";"";"";"acrefie@acrefi.org.br";"";"06/11/2025";"9";"13"
"34993";"Iniciativa Empresarial Academy";"Rua Haddock Lobo";"746";"São Paulo";"SP";"Brasil";"renata.silva@iniciativaempresarial.com.br";"https://iniciativaempresarial.com.br/sobre-nos/quem-somos/";"06/11/2025";"8";"1"
"35007";"Deep Energy ";"";"";"";"";"";"suporte@deepenergy.com.br";"";"07/11/2025";"21";"8"
